id;name;short
Far2002_T;Far2002(T) - Organização e Gestão Farmacêutica ;OGF(T)
Far2003_L;Far2003(L) - Farmácia Hospitalar ;FH(L)
Far2003_TP;Far2003(TP) - Farmácia Hospitalar ;FH(TP)
Far2003_T;Far2003(T) - Farmácia Hospitalar ;FH(T)
Far2004_OT;Far2004(OT) - Farmacognosia ;F(OT)
Far2004_L;Far2004(L) - Farmacognosia ;F(L)
Far2004_TP;Far2004(TP) - Farmacognosia ;F(TP)
Far2004_T;Far2004(T) - Farmacognosia ;F(T)
Far2005_TP;Far2005(TP) - Patologia;P(TP)
Far2005_T;Far2005(T) - Patologia;P(T)
Far2006_OT;Far2006(OT) - Ética, Deontologia e Legislação Farmacêutica;EDLF(OT)
Far2006_TP;Far2006(TP) - Ética, Deontologia e Legislação Farmacêutica;EDLF(TP)
Far2006_T;Far2006(T) - Ética, Deontologia e Legislação Farmacêutica;EDLF(T)
Far2008_OT;Far2008(OT) - Microbiologia II ;M-II(OT)
Far2008_L;Far2008(L) - Microbiologia II ;M-II(L)
Far2008_TP;Far2008(TP) - Microbiologia II ;M-II(TP)
Far2008_T;Far2008(T) - Microbiologia II ;M-II(T)
Far2009_OT;Far2009(OT) - Sistemas de Qualidade e Segurança;SQS(OT)
Far2009_TP;Far2009(TP) - Sistemas de Qualidade e Segurança;SQS(TP)
Far2009_T;Far2009(T) - Sistemas de Qualidade e Segurança;SQS(T)
Far2010_L;Far2010(L) - Tecnologia Assética em Farmácia ;TAF(L)
Far2010_TP;Far2010(TP) - Tecnologia Assética em Farmácia ;TAF(TP)
Far2010_T;Far2010(T) - Tecnologia Assética em Farmácia ;TAF(T)
Far2011_OT;Far2011(OT) - Fitoterapia e Homeopatia;FH(OT)
Far2011_TP;Far2011(TP) - Fitoterapia e Homeopatia;FH(TP)
Far2011_T;Far2011(T) - Fitoterapia e Homeopatia;FH(T)
Far2012_OT;Far2012(OT) - Dispositivos Médicos e Outros Produtos de Saúde ;DMOPS(OT)
Far2012_TP;Far2012(TP) - Dispositivos Médicos e Outros Produtos de Saúde ;DMOPS(TP)
Far2012_T;Far2012(T) - Dispositivos Médicos e Outros Produtos de Saúde ;DMOPS(T)
Far2013_E;Far2013(E) - Estágio I ;E-I(E)
Far2013_OT;Far2013(OT) - Estágio I ;E-I(OT)
Far1006_TP;Far1006(TP) - Inglês Técnico;IT(TP)
Far1006_T;Far1006(T) - Inglês Técnico;IT(T)
Far1007_L;Far1007(L) - Farmácia Galénica I;FG-I(L)
Far1007_TP;Far1007(TP) - Farmácia Galénica I;FG-I(TP)
Far1007_T;Far1007(T) - Farmácia Galénica I;FG-I(T)
Far1008_OT;Far1008(OT) - Metodologia do Estudo e da Investigação;MEI(OT)
Far1008_T;Far1008(T) - Metodologia do Estudo e da Investigação;MEI(T)
Far1009_L;Far1009(L) - Bioquímica II;B-II(L)
Far1009_TP;Far1009(TP) - Bioquímica II;B-II(TP)
Far1009_T;Far1009(T) - Bioquímica II;B-II(T)
Far1010_P;Far1010(P) - Anatomia e Fisiologia;AF(P)
Far1010_TP;Far1010(TP) - Anatomia e Fisiologia;AF(TP)
Far1010_T;Far1010(T) - Anatomia e Fisiologia;AF(T)
Far1011_L;Far1011(L) - Química Orgânica e Farmacêutica;QOF(L)
Far1011_TP;Far1011(TP) - Química Orgânica e Farmacêutica;QOF(TP)
Far1011_T;Far1011(T) - Química Orgânica e Farmacêutica;QOF(T)
Far1012_L;Far1012(L) - Farmácia Galénica II;FG-II(L)
Far1012_TP;Far1012(TP) - Farmácia Galénica II;FG-II(TP)
Far1012_T;Far1012(T) - Farmácia Galénica II;FG-II(T)
Far2007_TP;Far2007(TP) - Farmacologia ;Fl(TP)
Far2007_T;Far2007(T) - Farmacologia ;Fl(T)
Enf1001_OT;Enf1001(OT) - Anatomia;A(OT)
Enf1001_L;Enf1001(L) - Anatomia;A(L)
Enf1001_TP;Enf1001(TP) - Anatomia;A(TP)
Enf1001_T;Enf1001(T) - Anatomia;A(T)
Enf1007_L;Enf1007(L) - Relação de Ajuda e Comunicação em Enfermagem;RACE(L)
Enf1007_TP;Enf1007(TP) - Relação de Ajuda e Comunicação em Enfermagem;RACE(TP)
Enf1007_T;Enf1007(T) - Relação de Ajuda e Comunicação em Enfermagem;RACE(T)
Enf1012_OT;Enf1012(OT) - Ética e Deontologia em Enfermagem;EDE(OT)
Enf1012_TP;Enf1012(TP) - Ética e Deontologia em Enfermagem;EDE(TP)
Enf1012_T;Enf1012(T) - Ética e Deontologia em Enfermagem;EDE(T)
Enf1013_OT;Enf1013(OT) - Enfermagem de Saúde Pública;ESP(OT)
Enf1013_TP;Enf1013(TP) - Enfermagem de Saúde Pública;ESP(TP)
Enf1013_T;Enf1013(T) - Enfermagem de Saúde Pública;ESP(T)
Enf1014_TP;Enf1014(TP) - Farmacologia;F(TP)
Enf1014_T;Enf1014(T) - Farmacologia;F(T)
Enf1015_L;Enf1015(L) - Fundamentos de Enfermagem;FE(L)
Enf1015_TP;Enf1015(TP) - Fundamentos de Enfermagem;FE(TP)
Enf1015_T;Enf1015(T) - Fundamentos de Enfermagem;FE(T)
MF1023_OT;MF1023(OT) - Matemática para as Ciências Sociais;MpaCS(OT)
MF1023_TP;MF1023(TP) - Matemática para as Ciências Sociais;MpaCS(TP)
ULC1038_OT;ULC1038(OT) - Alemão I;AI(OT)
ULC1038_TP;ULC1038(TP) - Alemão I;AI(TP)
ULC1043_OT;ULC1043(OT) - Alemão II;AI(OT)
ULC1043_P;ULC1043(P) - Alemão II;AI(P)
ULC1081_OT;ULC1081(OT) - Língua Estrangeira Aplicada Alemão - Opção C;LEAAC(OT)
ULC1083_OT;ULC1083(OT) - Língua Estrangeira Aplicada Francês - Opção C;LEAFC(OT)
EC1168_TP;EC1168(TP) - Materiais Estruturais;ME(TP)
UCSC1071_OT;UCSC1071(OT) - Captação e Edição de Audio e Vídeo II - Opção D;(OT)
UDE1036_E;UDE1036(E) - Estágio;e(E)
UDE1065_E;UDE1065(E) - Estágio em Treino Desportivo;etd(E)
UDE1065_OT;UDE1065(OT) - Estágio em Treino Desportivo;etd(OT)
UDE1072_E;UDE1072(E) - Estágio em Exercício Físico e Bem-Estar;EEFB(E)
UDE1072_OT;UDE1072(OT) - Estágio em Exercício Físico e Bem-Estar;EEFB(OT)
UDE1088_OT;UDE1088(OT) - Anatomia Funcional II;(OT)
UET1001_E;UET1001(E) - Estágio de Design;ed(E)
UET1001_OT;UET1001(OT) - Estágio de Design;ed(OT)
UET1001_TP;UET1001(TP) - Estágio de Design;ed(TP)
UET1109_P;UET1109(P) - Projeto;p(P)
UET1109_TP;UET1109(TP) - Projeto;p(TP)
UINF1025_OT;UINF1025(OT) - Redes Sociais;(OT)
UINF1025_TP;UINF1025(TP) - Redes Sociais;(TP)
UINF1044_E;UINF1044(E) - Estágio;E(E)
UHR1011_E;UHR1011(E) - Estágio;e(E)
UHR1012_E;UHR1012(E) - Projeto Aplicado;pa(E)
UHR1012_TP;UHR1012(TP) - Projeto Aplicado;pa(TP)
UHR1013_E;UHR1013(E) - Estágio;e(E)
M1045_OT;M1045(OT) - Fundamentos de Economia I;FE(OT)
M1045_TP;M1045(TP) - Fundamentos de Economia I;FE(TP)
EA1007_OT;EA1007(OT) - Análise Matemática;AM(OT)
EA1007_TP;EA1007(TP) - Análise Matemática;AM(TP)
EA1007_T;EA1007(T) - Análise Matemática;AM(T)
C1045_OT;C1045(OT) - Fundamentos de Economia I;FEI(OT)
C1045_TP;C1045(TP) - Fundamentos de Economia I;FEI(TP)
M1070_OT;M1070(OT) - Fundamentos de Informática;FI(OT)
M1070_P;M1070(P) - Fundamentos de Informática;FI(P)
GRH1171_OT;GRH1171(OT) - Gestão da Qualidade;GQ(OT)
GRH1171_TP;GRH1171(TP) - Gestão da Qualidade;GQ(TP)
GRH1048_OT;GRH1048(OT) - Estatística;E(OT)
GRH1048_TP;GRH1048(TP) - Estatística;E(TP)
EA1022_TP;EA1022(TP) - Álgebra e Geometria Analítica;AGA(TP)
EA1022_T;EA1022(T) - Álgebra e Geometria Analítica;AGA(T)
ET1022_TP;ET1022(TP) - Álgebra e Geometria Analítica;AGA(TP)
ET1022_T;ET1022(T) - Álgebra e Geometria Analítica;AGA(T)
*2382;E-Espanhol I;EI
*2383;I-Inglês I;II
UINF1001_TP;UINF1001(TP) - Hacking de Aplicações;(TP)
UINF1002_TP;UINF1002(TP) - Técnicas de Hacking;(TP)
UINF1003_TP;UINF1003(TP) - Análise Forense;(TP)
UINF1004_TP;UINF1004(TP) - Redes de Computadores II;(TP)
UINF1005_TP;UINF1005(TP) - Administração de Redes e Serviços;(TP)
UINF1007_TP;UINF1007(TP) - Segurança em Redes e Sistemas Informáticos;(TP)
UINF1008_TP;UINF1008(TP) - Redes de Computadores I;(TP)
UINF1051_TP;UINF1051(TP) - Base de Dados;(TP)
G1080_TP;G1080(TP) - Empreendedorismo;E(TP)
ULC1155_TP;ULC1155(TP) - Espanhol Aplicado I;EAI(TP)
ULC1156_TP;ULC1156(TP) - Espanhol Aplicado II;EAI(TP)
ULC1157_TP;ULC1157(TP) - Técnicas Administrativas I;TAI(TP)
ULC1158_TP;ULC1158(TP) - Técnicas Administrativas II;TAI(TP)
ULC1159_TP;ULC1159(TP) - Técnicas de Documentação;T(TP)
ULC1160_TP;ULC1160(TP) - Técnicas de Expressão Oral e Escrita I;TOI(TP)
ULC1161_TP;ULC1161(TP) - Técnicas de Expressão Oral e Escrita II;TOI(TP)
ULC1162_P;ULC1162(P) - Estágio;E(P)
ULC1173_TP;ULC1173(TP) - Português Complementar;PC(TP)
ULC1173_TP;ULC1173(TP) - Português Complementar;PC(TP)
UENF1007_TP;UENF1007(TP) - Sistemas e Estruturas de Saúde;(TP)
UENF1008_TP;UENF1008(TP) - Saúde e Situações Urgentes e Emergentes;(TP)
UENF1009_TP;UENF1009(TP) - Noções Gerais de Saúde;(TP)
UENF1010_TP;UENF1010(TP) - Ética e Legislação na Saúde;(TP)
UCEE1001_TP;UCEE1001(TP) - Complementos de Matemática;(TP)
UCEE1001_TP;UCEE1001(TP) - Complementos de Matemática;(TP)
UCEE1008_TP;UCEE1008(TP) - Estatística II;(TP)
UCEE1009_TP;UCEE1009(TP) - Estatística I;(TP)
UEDU1072_TP;UEDU1072(TP) - Psicologia da Saúde;(TP)
UGE1002_TP;UGE1002(TP) - Técnicas Contabilísticas;(TP)
UGE1003_TP;UGE1003(TP) - Qualidade e Inovação na Gestão de Processos Clínicos;(TP)
UINF1012_TP;UINF1012(TP) - Ateliê de Internet;(TP)
UINF1016_TP;UINF1016(TP) - Tecnologias da Informação;(TP)
UINF1017_TP;UINF1017(TP) - Fundamentos de Informática;(TP)
ULC1173-2_TP;ULC1173-2(TP) - Português Complementar;PCesec(TP)
ULC1113-1_TP;ULC1113-1(TP) - Inglês Aplicado II;IA2-1(TP)
ulc1111-1_TP;ulc1111-1(TP) - Inglês Aplicado I;IAI(TP)
ulc1112-1_TP;ulc1112-1(TP) - Língua Portuguesa;LP(TP)
ulc1112-2_TP;ulc1112-2(TP) - Língua Portuguesa;LP(TP)
